,station_name,lat,lon
5987, '南昌西站', '28.630537', '115.800348'
5988, '西站南广场', '28.623924', '115.796374'
5989, '国博', '28.614623', '115.801896'
5990, '鹰潭街', '28.605348', '115.805584'
5991, '市民中心', '28.599854', '115.802638'
5992, '九龙湖南', '28.586185', '115.799771'
5993, '生米', '28.578319', '115.797364'
5994, '大岗', '28.566835', '115.795756'
5995, '南路', '28.559044', '115.795633'
5996, '象峰', '26.148543', '119.335745'
5997, '秀山', '26.139502', '119.327528'
5998, '罗汉山', '26.131633', '119.325079'
5999, '福州火车站', '26.11849', '119.324809'
6000, '斗门', '26.109974', '119.320151'
6001, '树兜', '26.108384', '119.312739'
6002, '屏山', '26.102414', '119.303504'
6003, '东街口', '26.092151', '119.305751'
6004, '南门兜', '26.084098', '119.308023'
6005, '茶亭', '26.075062', '119.311014'
6006, '达道', '26.062989', '119.316233'
6007, '上藤', '26.04947', '119.32714'
6008, '三叉街', '26.041288', '119.332475'
6009, '白湖亭', '26.031734', '119.341683'
6010, '葫芦阵', '26.023042', '119.349999'
6011, '黄山', '26.015737', '119.355317'
6012, '排下', '26.007267', '119.360233'
6013, '城门', '26.002115', '119.3666'
6014, '三角埕', '25.996869', '119.375122'
6015, '胪雷', '25.990765', '119.386789'
6016, '福州火车南站', '25.991743', '119.396115'
6017, '福州火车南站', '25.991743', '119.396115'
6018, '胪雷', '25.990765', '119.386789'
6019, '三角埕', '25.996869', '119.375122'
6020, '城门', '26.002115', '119.3666'
6021, '排下', '26.007267', '119.360233'
6022, '黄山', '26.015737', '119.355317'
6023, '葫芦阵', '26.023042', '119.349999'
6024, '白湖亭', '26.031734', '119.341683'
6025, '三叉街', '26.041288', '119.332475'
6026, '上藤', '26.04947', '119.32714'
6027, '达道', '26.062989', '119.316233'
6028, '茶亭', '26.075062', '119.311014'
6029, '南门兜', '26.084098', '119.308023'
6030, '东街口', '26.092151', '119.305751'
6031, '屏山', '26.102414', '119.303504'
6032, '树兜', '26.108384', '119.312739'
6033, '斗门', '26.109974', '119.320151'
6034, '福州火车站', '26.11849', '119.324809'
6035, '罗汉山', '26.131633', '119.325079'
6036, '秀山', '26.139502', '119.327528'
6037, '象峰', '26.148543', '119.335745'
6038, '虎门火车站', '22.865236', '113.678051'
6039, '展览中心', '22.908245', '113.66808'
6040, '珊美', '22.932834', '113.671012'
6041, '寮厦', '22.947018', '113.680067'
6042, '陈屋', '22.964389', '113.697701'
6043, '蛤地', '22.983955', '113.735768'
6044, '西平', '23.000198', '113.753312'
6045, '鸿福路', '23.018035', '113.766551'
6046, '旗峰公园', '23.026411', '113.774345'
6047, '东城', '23.038931', '113.782837'
6048, '天宝', '23.053274', '113.785169'
6049, '下桥', '23.06886', '113.794912'
6050, '榴花公园', '23.086041', '113.820819'
6051, '茶山', '23.085801', '113.852784'
6052, '东莞火车站', '23.093938', '113.866547'
6053, '东莞火车站', '23.093938', '113.866547'
6054, '茶山', '23.085801', '113.852784'
6055, '榴花公园', '23.086041', '113.820819'
6056, '下桥', '23.06886', '113.794912'
6057, '天宝', '23.053274', '113.785169'
6058, '东城', '23.038931', '113.782837'
6059, '旗峰公园', '23.026411', '113.774345'
6060, '鸿福路', '23.018035', '113.766551'
6061, '西平', '23.000198', '113.753312'
6062, '蛤地', '22.983955', '113.735768'
6063, '陈屋', '22.964389', '113.697701'
6064, '寮厦', '22.947018', '113.680067'
6065, '珊美', '22.932834', '113.671012'
6066, '展览中心', '22.908245', '113.66808'
6067, '虎门火车站', '22.865236', '113.678051'
6068, '西津', '22.894907', '108.305014'
6069, '安吉客运站', '22.884235', '108.304201'
6070, '苏卢', '22.874708', '108.306018'
6071, '三十三中', '22.863754', '108.308772'
6072, '秀厢', '22.854245', '108.313249'
6073, '明秀路', '22.84557', '108.318952'
6074, '火车站', '22.830425', '108.323012'
6075, '朝阳广场', '22.823167', '108.327298'
6076, '南宁剧场', '22.81031', '108.320465'
6077, '福建园', '22.800644', '108.317871'
6078, '亭洪路', '22.794615', '108.318005'
6079, '石柱岭', '22.786126', '108.318025'
6080, '江南客运站', '22.772353', '108.31863'
6081, '大沙田', '22.766691', '108.323318'
6082, '建设路', '22.758393', '108.324807'
6083, '石子塘', '22.748457', '108.329331'
6084, '金象', '22.737401', '108.338716'
6085, '玉洞', '22.728652', '108.343126'
6086, '火车东站', '22.845366', '108.41991'
6087, '佛子岭', '22.837621', '108.431351'
6088, '百花岭', '22.823936', '108.434557'
6089, '埌东客运站', '22.818659', '108.425564'
6090, '凤岭', '22.81893', '108.416596'
6091, '东盟商务区', '22.819207', '108.405577'
6092, '万象城', '22.81906', '108.398112'
6093, '会展中心', '22.818898', '108.39018'
6094, '金湖广场', '22.819124', '108.378872'
6095, '南湖', '22.820011', '108.369943'
6096, '麻村', '22.819273', '108.353825'
6097, '民族广场', '22.819123', '108.342829'
6098, '新民路', '22.819006', '108.334368'
6099, '朝阳广场', '22.823167', '108.327298'
6100, '火车站', '22.830425', '108.323012'
6101, '白苍岭', '22.836802', '108.313751'
6102, '广西大学', '22.836869', '108.298948'
6103, '鲁班路', '22.839842', '108.28982'
6104, '动物园', '22.843838', '108.274127'
6105, '清川', '22.846453', '108.259413'
6106, '民族大学', '22.84363', '108.239461'
6107, '西乡塘客运站', '22.839132', '108.227557'
6108, '鹏飞路', '22.838833', '108.208802'
6109, '南职院', '22.83875', '108.198895'
6110, '石埠', '22.832331', '108.184278'
6111, '石埠', '22.832331', '108.184278'
6112, '南职院', '22.83875', '108.198895'
6113, '鹏飞路', '22.838833', '108.208802'
6114, '西乡塘客运站', '22.839132', '108.227557'
6115, '民族大学', '22.84363', '108.239461'
6116, '清川', '22.846453', '108.259413'
6117, '动物园', '22.843838', '108.274127'
6118, '鲁班路', '22.839842', '108.28982'
6119, '广西大学', '22.836869', '108.298948'
6120, '白苍岭', '22.836802', '108.313751'
6121, '火车站', '22.830425', '108.323012'
6122, '朝阳广场', '22.823167', '108.327298'
6123, '新民路', '22.819006', '108.334368'
6124, '民族广场', '22.819123', '108.342829'
6125, '麻村', '22.819273', '108.353825'
6126, '南湖', '22.820011', '108.369943'
6127, '金湖广场', '22.819124', '108.378872'
6128, '会展中心', '22.818898', '108.39018'
6129, '万象城', '22.81906', '108.398112'
6130, '东盟商务区', '22.819207', '108.405577'
6131, '凤岭', '22.81893', '108.416596'
6132, '埌东客运站', '22.818659', '108.425564'
6133, '百花岭', '22.823936', '108.434557'
6134, '佛子岭', '22.837621', '108.431351'
6135, '火车东站', '22.845366', '108.41991'
6136, '玉洞', '22.728652', '108.343126'
6137, '金象', '22.737401', '108.338716'
6138, '石子塘', '22.748457', '108.329331'
6139, '建设路', '22.758393', '108.324807'
6140, '大沙田', '22.766691', '108.323318'
6141, '江南客运站', '22.772353', '108.31863'
6142, '石柱岭', '22.786126', '108.318025'
6143, '亭洪路', '22.794615', '108.318005'
6144, '福建园', '22.800644', '108.317871'
6145, '南宁剧场', '22.81031', '108.320465'
6146, '朝阳广场', '22.823167', '108.327298'
6147, '火车站', '22.830425', '108.323012'
6148, '明秀路', '22.84557', '108.318952'
6149, '秀厢', '22.854245', '108.313249'
6150, '三十三中', '22.863754', '108.308772'
6151, '苏卢', '22.874708', '108.306018'
6152, '安吉客运站', '22.884235', '108.304201'
6153, '西津', '22.894907', '108.305014'
6154, '合肥火车站', '31.889231', '117.322131'
6155, '长淮', '31.881251', '117.315762'
6156, '明光路', '31.875701', '117.311287'
6157, '大东门', '31.869806', '117.307281'
6158, '包公园', '31.862032', '117.308053'
6159, '合工大南区', '31.853222', '117.307182'
6160, '朱岗', '31.837816', '117.307936'
6161, '秋浦河路', '31.82869', '117.308575'
6162, '葛大店', '31.820215', '117.309806'
6163, '望湖城', '31.811409', '117.298685'
6164, '合肥南站', '31.804752', '117.297001'
6165, '南站南广场', '31.798292', '117.29853'
6166, '骆岗', '31.789183', '117.298065'
6167, '高王', '31.778655', '117.298073'
6168, '滨湖会展中心', '31.760239', '117.309517'
6169, '紫庐', '31.746766', '117.309528'
6170, '塘西河公园', '31.737311', '117.30915'
6171, '金斗公园', '31.728848', '117.309402'
6172, '云谷路', '31.718808', '117.309068'
6173, '万达城', '31.711451', '117.308628'
6174, '万年埠', '31.704101', '117.308538'
6175, '丙子铺', '31.697148', '117.304171'
6176, '九联圩', '31.697136', '117.292773'
6177, '三十埠', '31.874913', '117.403678'
6178, '王岗', '31.875013', '117.395908'
6179, '龙岗', '31.874675', '117.382974'
6180, '东二十埠', '31.874629', '117.373744'
6181, '漕冲', '31.874316', '117.357542'
6182, '东七里', '31.873832', '117.344695'
6183, '东五里井', '31.873609', '117.330466'
6184, '三里街', '31.873325', '117.320373'
6185, '大东门', '31.869806', '117.307281'
6186, '四牌楼', '31.867354', '117.29686'
6187, '三孝口', '31.86712', '117.282068'
6188, '安农大', '31.864232', '117.27198'
6189, '三里庵', '31.860793', '117.262084'
6190, '五里墩', '31.857509', '117.248038'
6191, '西七里塘', '31.858783', '117.237361'
6192, '十里庙', '31.861258', '117.229429'
6193, '科学大道', '31.861923', '117.215317'
6194, '天柱路', '31.859979', '117.205026'
6195, '大蜀山', '31.85793', '117.193411'
6196, '蜀山西', '31.857089', '117.175176'
6197, '振兴路', '31.857078', '117.158924'
6198, '汽车西站', '31.857179', '117.142353'
6199, '桂庄', '31.857225', '117.133145'
6200, '南岗', '31.857095', '117.121898'
6201, '九联圩', '31.697136', '117.292773'
6202, '丙子铺', '31.697148', '117.304171'
6203, '万年埠', '31.704101', '117.308538'
6204, '万达城', '31.711451', '117.308628'
6205, '云谷路', '31.718808', '117.309068'
6206, '金斗公园', '31.728848', '117.309402'
6207, '塘西河公园', '31.737311', '117.30915'
6208, '紫庐', '31.746766', '117.309528'
6209, '滨湖会展中心', '31.760239', '117.309517'
6210, '高王', '31.778655', '117.298073'
6211, '骆岗', '31.789183', '117.298065'
6212, '南站南广场', '31.798292', '117.29853'
6213, '合肥南站', '31.804752', '117.297001'
6214, '望湖城', '31.811409', '117.298685'
6215, '葛大店', '31.820215', '117.309806'
6216, '秋浦河路', '31.82869', '117.308575'
6217, '朱岗', '31.837816', '117.307936'
6218, '合工大南区', '31.853222', '117.307182'
6219, '包公园', '31.862032', '117.308053'
6220, '大东门', '31.869806', '117.307281'
6221, '明光路', '31.875701', '117.311287'
6222, '长淮', '31.881251', '117.315762'
6223, '合肥火车站', '31.889231', '117.322131'
6224, '南岗', '31.857095', '117.121898'
6225, '桂庄', '31.857225', '117.133145'
6226, '汽车西站', '31.857179', '117.142353'
6227, '振兴路', '31.857078', '117.158924'
6228, '蜀山西', '31.857089', '117.175176'
6229, '大蜀山', '31.85793', '117.193411'
6230, '天柱路', '31.859979', '117.205026'
6231, '科学大道', '31.861923', '117.215317'
6232, '十里庙', '31.861258', '117.229429'
6233, '西七里塘', '31.858783', '117.237361'
6234, '五里墩', '31.857509', '117.248038'
6235, '三里庵', '31.860793', '117.262084'
6236, '安农大', '31.864232', '117.27198'
6237, '三孝口', '31.86712', '117.282068'
6238, '四牌楼', '31.867354', '117.29686'
6239, '大东门', '31.869806', '117.307281'
6240, '三里街', '31.873325', '117.320373'
6241, '东五里井', '31.873609', '117.330466'
6242, '东七里', '31.873832', '117.344695'
6243, '漕冲', '31.874316', '117.357542'
6244, '东二十埠', '31.874629', '117.373744'
6245, '龙岗', '31.874675', '117.382974'
6246, '王岗', '31.875013', '117.395908'
6247, '三十埠', '31.874913', '117.403678'
6248, '镇海路', '24.456649', '118.088845'
6249, '中山公园', '24.462612', '118.096469'
6250, '将军祠', '24.46715', '118.106456'
6251, '文灶', '24.474007', '118.11'
6252, '湖滨东路', '24.48026', '118.11799'
6253, '莲坂', '24.48204', '118.124705'
6254, '莲花路口', '24.488913', '118.129246'
6255, '吕厝', '24.496887', '118.134434'
6256, '乌石浦', '24.504528', '118.132938'
6257, '塘边', '24.512123', '118.129318'
6258, '火炬园', '24.517659', '118.125222'
6259, '殿前', '24.531413', '118.122895'
6260, '高崎', '24.542388', '118.124013'
6261, '集美学村', '24.571824', '118.094913'
6262, '园博苑', '24.576117', '118.073062'
6263, '杏林村', '24.581674', '118.068902'
6264, '杏锦路', '24.587153', '118.063944'
6265, '官任', '24.599752', '118.065049'
6266, '诚毅广场', '24.608407', '118.061455'
6267, '集美软件园', '24.618739', '118.053604'
6268, '集美大道', '24.62507', '118.062632'
6269, '天水路', '24.632416', '118.072482'
6270, '厦门北站', '24.643368', '118.079645'
6271, '岩内', '24.650673', '118.075981'
6272, '岩内', '24.650673', '118.075981'
6273, '厦门北站', '24.643368', '118.079645'
6274, '天水路', '24.632416', '118.072482'
6275, '集美大道', '24.62507', '118.062632'
6276, '集美软件园', '24.618739', '118.053604'
6277, '诚毅广场', '24.608407', '118.061455'
6278, '官任', '24.599752', '118.065049'
6279, '杏锦路', '24.587153', '118.063944'
6280, '杏林村', '24.581674', '118.068902'
6281, '园博苑', '24.576117', '118.073062'
6282, '集美学村', '24.571824', '118.094913'
6283, '高崎', '24.542388', '118.124013'
6284, '殿前', '24.531413', '118.122895'
6285, '火炬园', '24.517659', '118.125222'
6286, '塘边', '24.512123', '118.129318'
6287, '乌石浦', '24.504528', '118.132938'
6288, '吕厝', '24.496887', '118.134434'
6289, '莲花路口', '24.488913', '118.129246'
6290, '莲坂', '24.48204', '118.124705'
6291, '湖滨东路', '24.48026', '118.11799'
6292, '文灶', '24.474007', '118.11'
6293, '将军祠', '24.46715', '118.106456'
6294, '中山公园', '24.462612', '118.096469'
6295, '镇海路', '24.456649', '118.088845'
6296, '三圣', '22.385053', '113.989341'
6297, '兆麟', '22.388834', '113.988764'
6298, '安定', '22.390184', '113.986785'
6299, '市中心', '22.395602', '113.986541'
6300, '屯门', '22.396335', '113.987058'
6301, '建安', '22.399634', '113.981357'
6302, '山景南', '', ''
6303, '山景北', '', ''
6304, '石排', '22.403964', '113.979281'
6305, '新围', '22.510627', '114.165957'
6306, '良景', '22.410785', '113.975275'
6307, '田景', '22.410621', '113.977747'
6308, '建生', '22.409957', '113.980551'
6309, '青松', '22.409631', '113.985879'
6310, '麒麟', '22.496787', '114.09009'
6311, '兆康', '22.417561', '113.989686'
6312, '兆康', '22.417561', '113.989686'
6313, '青松', '22.496787', '114.09009'
6314, '建生', '22.409631', '113.985879'
6315, '田景', '22.409957', '113.980551'
6316, '良景', '22.410621', '113.977747'
6317, '新围', '22.410785', '113.975275'
6318, '石排', '22.510627', '114.165957'
6319, '鸣琴', '22.403964', '113.979281'
6320, '建安', '', ''
6321, '屯门', '', ''
6322, '市中心', '22.399634', '113.981357'
6323, '安定', '22.396335', '113.987058'
6324, '兆麟', '22.395602', '113.986541'
6325, '三圣', '22.390184', '113.986785'
6326, '田景', '22.410621', '113.977747'
6327, '良景', '22.410785', '113.975275'
6328, '新围', '22.407654', '113.974353'
6329, '大兴', '22.406105', '113.979552'
6330, '大兴(南)', '22.406561', '113.982267'
6331, '银围', '', ''
6332, '蔡意桥', '', ''
6333, '河田', '22.400907', '113.982637'
6334, '屯门', '22.396335', '113.987058'
6335, '市中心', '22.395602', '113.986541'
6336, '安定', '22.390184', '113.986785'
6337, '兆麟', '22.388834', '113.988764'
6338, '丰景园', '22.388147', '113.984327'
6339, '屯门泳池', '22.387268', '113.980887'
6340, '兆禧', '22.376063', '113.977496'
6341, '屯门码头', '22.37529', '113.977573'
6342, '屯门码头', '22.37529', '113.977573'
6343, '兆禧', '22.376063', '113.977496'
6344, '屯门泳池', '22.387268', '113.980887'
6345, '丰景园', '22.388147', '113.984327'
6346, '兆麟', '22.388834', '113.988764'
6347, '安定', '22.390184', '113.986785'
6348, '市中心', '22.395602', '113.986541'
6349, '屯门', '22.396335', '113.987058'
6350, '河田', '22.400907', '113.982637'
6351, '蔡意桥', '', ''
6352, '银围', '', ''
6353, '大兴(南)', '22.406561', '113.982267'
6354, '大兴', '22.406105', '113.979552'
6355, '新围', '22.407654', '113.974353'
6356, '良景', '22.410785', '113.975275'
6357, '田景', '22.410621', '113.977747'
6358, '屯门码头', '22.37529', '113.977573'
